Date,Time,"Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","GPU Utilization [%]","GPU Memory Usage [MB]","Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Utility [%]","Core 1 Utility [%]","Core 2 Utility [%]","Core 3 Utility [%]","Total CPU Utility [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Package C6 Residency [%]","Core 0 C0 Residency [%]","Core 1 C0 Residency [%]","Core 2 C0 Residency [%]","Core 3 C0 Residency [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [°C]","CPU SOC [°C]","APU GFX [°C]","Core0 [°C]","Core1 [°C]","Core2 [°C]","Core3 [°C]","L3 Cache [°C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","CPU Core Current (SVI2 TFN) [A]","SoC Current (SVI2 TFN) [A]","CPU TDC [A]","CPU Package Power [W]","Core 0 Power [W]","Core 1 Power [W]","Core 2 Power [W]","Core 3 Power [W]","CPU Core Power (SVI2 TFN) [W]","CPU SoC Power (SVI2 TFN) [W]","Core+SoC Power (SVI2 TFN) [W]","Infinity Fabric Clock (FCLK) [MHz]","Memory Controller Clock (UCLK) [MHz]","CPU TDC Limit [%]","Thermal Throttling (HTC) [Yes/No]","Thermal Throttling (PROCHOT CPU) [Yes/No]","Thermal Throttling (PROCHOT EXT) [Yes/No]","Motherboard [°C]","CPU [°C]","VRM [°C]","AUXTIN2 [°C]","CPU (PECI) [°C]","Vcore [V]","VIN1 [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","VDDCR_SOC [V]","DRAM [V]","3VSB [V]","VBAT [V]","VIN5 [V]","VIN6 [V]","+5V [V]","VIN3 [V]","VIN7 [V]","CPU1 [RPM]","Chassis1 [RPM]","Chassis2 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total NAND Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Memory Temperature [°C]","GPU VR VDDC Temperature [°C]","GPU VR MVDD Temperature [°C]","GPU Liquid Temperature [°C]","GPU PLX Temperature [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan (ODN) [RPM]","GPU Core Current (VDDCR_GFX) [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Video Encode 2 Usage [%]","GPU Video Encode 3 Usage [%]","GPU Video Encode 4 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 3) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU Fan PWM [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","Framerate Presented (avg) [FPS]","Framerate Presented (99%) [FPS]","Framerate Presented (1%) [FPS]","Framerate Presented (0.1%) [FPS]","Framerate Presented (1% low) [FPS]","Framerate Presented (0.1% low) [FPS]","Framerate Displayed (avg) [FPS]","Framerate Displayed (99%) [FPS]","Framerate Displayed (1%) [FPS]","Framerate Displayed (0.1%) [FPS]","Framerate Displayed (1% low) [FPS]","Framerate Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","APU STAPM [W]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]",
7.6.2026,23:34:11.302,9988,6325,61.2,96.9,96.1,93.0,91.4,96.9,94.3,100.0,4443,21892,11829,64.9,6.6,1.331,1.331,1.331,1.331,3593.5,2894.8,2894.8,2894.8,99.8,3375.7,3055.2,2892.0,3014.6,3084.4,90.4,87.4,82.7,86.2,86.7,36.0,29.0,29.0,29.0,0.0,95.8,95.3,94.5,94.7,4.2,4.7,5.5,5.3,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.4,51.9,61.5,61.3,59.6,59.4,58.2,1.336,1.088,1.369,17.010,9.109,17.281,16.058,6.058,2.621,2.542,2.613,22.727,9.906,32.633,1197.8,1197.8,26.6,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.264,0.936,1.072,5.064,0.336,1.840,1590,901,1128,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.4,1.0,1.4,0.089,0.349,67243,71113,0.0,0.0,0.0,0.024,0.000,64974,1014,60,60.0,60.0,60.0,60.0,60.0,1.150,3144,34.453,39.621,99.566,1450.0,1750.0,65.4,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4074,544,8.0,0,56.7,78.4,30.2,27.9,27.7,27.7,56.8,60.1,30.0,29.9,29.9,29.9,17.62,33.12,12.83,12.66,36.03,36.03,2.22,9.99,17.48,0.14,2.65,1796,21,3.3,5.3,0,35.832,47.4,47.5,55.1,
7.6.2026,23:34:13.304,10010,6303,61.3,94.8,94.0,94.0,93.3,94.8,94.0,84.0,4443,21904,11817,64.9,6.6,1.356,1.325,1.325,1.331,3618.5,2894.8,2894.8,2894.8,99.8,3477.2,3009.5,2930.6,2980.3,3099.4,91.3,86.1,83.9,85.3,86.7,36.2,29.0,29.0,29.0,0.0,98.2,97.5,97.2,97.0,1.8,2.5,2.8,3.0,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.4,51.9,61.3,61.1,59.6,59.2,58.3,1.337,1.088,1.369,16.946,9.110,16.912,15.959,5.901,2.568,2.528,2.572,22.653,9.908,32.561,1197.8,1197.8,26.0,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.264,0.936,1.080,5.064,0.344,1.840,1582,901,1131,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,2.1,0.0,2.1,0.155,0.001,67243,71113,3.6,0.0,3.6,0.031,0.000,64974,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3197,17.227,19.811,98.648,1450.0,1750.0,64.6,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,58.5,104.5,35.8,35.7,35.7,35.7,52.6,60.3,29.9,29.9,29.9,29.9,17.09,27.93,9.57,9.56,28.00,28.00,2.09,9.17,16.90,0.19,3.88,1806,21,5030.3,26.0,0,35.830,47.4,47.4,55.1,
7.6.2026,23:34:15.303,10011,6302,61.3,88.5,93.4,85.2,90.2,93.4,89.3,51.0,4443,21913,11808,64.9,6.6,1.325,1.319,1.337,1.319,3618.5,2874.8,2894.8,2894.8,99.8,3339.7,2911.4,2777.7,2853.0,2970.4,88.6,83.2,79.4,81.6,83.2,36.2,28.8,29.0,29.0,0.0,95.3,94.6,94.1,94.4,4.7,5.4,5.9,5.6,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.3,51.8,61.2,61.0,59.4,58.9,58.1,1.337,1.088,1.369,16.829,9.110,16.872,15.845,5.943,2.536,2.476,2.534,22.494,9.907,32.402,1197.8,1197.8,26.0,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.264,0.936,1.072,5.088,0.336,1.840,1595,881,1140,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.1,0.2,0.006,0.036,67243,71113,0.0,0.0,0.0,0.025,0.000,64974,1014,60,60.0,60.0,60.0,60.0,60.0,1.150,3205,72.352,83.204,91.781,1450.0,1750.0,64.7,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,60.0,82.0,50.8,50.1,50.0,50.0,59.9,60.1,59.8,59.8,59.8,59.8,16.67,19.73,12.19,11.57,20.01,20.01,2.09,7.67,16.54,0.14,1.24,1807,22,474.5,2.1,0,35.832,47.1,47.3,55.1,
7.6.2026,23:34:17.309,10016,6297,61.3,94.6,92.2,87.6,90.7,94.6,91.3,100.0,4443,21911,11810,64.9,6.6,1.337,1.325,1.325,1.325,3593.5,2894.8,2894.8,2894.8,99.8,3362.4,2932.8,2614.6,2668.2,2894.5,89.9,83.8,74.7,76.2,81.1,36.0,29.0,29.0,29.0,0.0,95.8,95.1,93.2,93.2,4.2,4.9,6.8,6.8,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.3,51.8,61.4,60.8,58.9,58.5,57.9,1.337,1.087,1.375,16.485,9.103,16.665,15.686,6.047,2.583,2.369,2.420,22.042,9.899,31.942,1197.7,1197.7,25.6,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.264,0.936,1.072,5.064,0.336,1.840,1593,889,1135,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.5,0.5,0.000,0.158,67243,71113,0.0,0.0,0.0,0.032,0.000,64974,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3206,75.797,87.166,94.840,1450.0,1750.0,65.6,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,60.0,74.0,51.4,50.7,50.7,50.7,59.9,60.2,59.8,59.8,59.8,59.8,16.67,19.44,13.48,13.19,19.67,19.67,2.11,8.17,16.52,0.15,1.23,1807,22,0.1,0.1,0,35.826,46.5,47.1,55.1,
7.6.2026,23:34:19.300,10019,6294,61.4,92.2,90.7,89.9,95.3,95.3,92.1,100.0,4443,21912,11809,64.9,6.6,1.344,1.325,1.337,1.331,3618.5,2894.8,2894.8,2894.8,99.8,3388.5,2916.4,2678.1,2691.0,2918.5,89.1,83.3,76.4,76.9,81.4,36.2,29.0,29.0,29.0,0.0,95.6,94.8,93.5,93.7,4.4,5.2,6.5,6.3,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.3,51.8,61.4,60.8,59.2,58.7,57.9,1.337,1.088,1.369,16.648,9.106,16.619,15.737,6.074,2.566,2.399,2.424,22.258,9.903,32.162,1197.8,1197.8,25.6,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.280,0.936,1.080,5.064,0.336,1.840,1597,893,1129,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.1,1.2,1.3,0.050,0.259,67243,71113,0.0,0.0,0.0,0.024,0.000,64974,1014,61,61.0,61.0,61.0,61.0,61.0,1.144,3205,174.562,199.656,96.887,1450.0,1750.0,63.7,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,60.1,75.7,52.2,52.0,51.9,51.9,59.9,60.1,59.8,59.8,59.8,59.8,16.65,19.14,13.29,12.81,19.22,19.22,2.08,10.13,16.48,0.17,1.17,1807,22,0.4,3.1,0,35.817,46.7,47.0,55.1,
7.6.2026,23:34:21.307,10025,6288,61.4,89.1,94.5,89.8,89.8,94.5,90.8,98.0,4443,21910,11811,64.9,6.6,1.337,1.350,1.350,1.331,3593.5,3593.5,3593.5,2874.8,99.8,3178.8,3040.3,2720.3,2698.7,2909.5,87.2,86.9,77.7,77.1,82.2,36.0,36.0,36.0,28.8,0.0,95.1,95.2,93.9,93.6,4.9,4.8,6.1,6.4,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.2,51.8,61.1,61.4,59.3,58.7,58.0,1.337,1.088,1.369,16.683,9.112,16.668,15.779,5.834,2.659,2.453,2.418,22.303,9.909,32.212,1197.8,1197.8,25.6,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.264,0.936,1.080,5.064,0.336,1.840,1597,904,1129,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.1,0.1,0.2,0.042,0.053,67243,71114,0.0,0.0,0.0,0.032,0.000,64974,1014,61,61.0,61.0,61.0,61.0,61.0,1.181,3181,118.289,139.729,92.105,1450.0,1750.0,64.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,59.9,72.0,51.6,49.8,49.6,49.6,59.9,60.1,59.8,59.8,59.8,59.8,16.68,19.36,13.87,13.82,20.10,20.10,2.07,9.89,16.55,0.14,1.18,1807,22,9.6,2.8,0,35.811,46.8,46.9,55.1,
7.6.2026,23:34:23.300,10031,6282,61.4,92.2,88.4,88.4,93.0,93.0,90.5,29.0,4443,21922,11799,65.0,6.6,1.337,1.350,1.337,1.325,3593.5,3593.5,3593.5,2874.8,99.8,3353.1,2900.9,2652.5,2698.1,2901.2,89.4,82.8,75.7,77.1,81.3,36.0,36.0,36.0,28.8,0.0,95.5,94.6,93.2,93.9,4.5,5.4,6.8,6.1,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.2,51.8,61.3,60.8,59.0,58.7,57.9,1.337,1.088,1.375,16.657,9.104,16.650,15.736,6.088,2.549,2.396,2.450,22.269,9.900,32.170,1197.8,1197.8,25.6,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.264,0.936,1.072,5.064,0.344,1.840,1584,908,1121,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.000,0.004,67243,71114,0.0,0.0,0.0,0.032,0.000,64974,1014,60,60.0,60.0,60.0,60.0,60.0,1.150,3213,67.758,77.921,91.492,1450.0,1750.0,62.7,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,60.0,74.2,50.4,49.9,49.9,49.9,59.9,60.1,59.8,59.8,59.8,59.8,16.67,19.83,13.78,13.57,20.03,20.03,2.07,10.15,16.50,0.17,1.39,1807,22,0.0,0.1,0,35.804,46.7,46.9,55.1,
7.6.2026,23:34:25.306,10033,6280,61.5,90.6,90.6,85.9,88.3,90.6,88.9,91.0,4443,21922,11799,65.0,6.6,1.350,1.331,1.325,1.337,3618.5,2874.8,2874.8,2874.8,99.8,3395.2,2885.9,2688.6,2639.0,2902.2,90.9,82.4,76.9,75.4,81.4,36.2,28.8,28.8,28.8,0.0,95.7,94.6,93.5,93.4,4.3,5.4,6.5,6.6,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.3,51.8,61.4,60.8,59.2,58.5,57.9,1.337,1.088,1.369,16.603,9.105,16.638,15.730,6.129,2.551,2.436,2.389,22.201,9.901,32.102,1197.8,1197.8,25.6,No,No,No,39.0,61.9,29.0,22.0,40.0,1.360,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.064,0.336,1.840,1586,901,1134,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.1,0.1,0.000,0.097,67243,71114,0.0,0.0,0.0,0.032,0.000,64975,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3188,16.078,18.490,100.402,1450.0,1750.0,61.9,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,59.9,71.7,52.3,52.1,52.1,52.1,59.9,60.1,59.8,59.8,59.8,59.8,16.70,19.14,13.95,13.91,19.19,19.19,2.11,9.39,16.58,0.13,1.34,1807,22,0.2,0.2,0,35.797,46.6,46.8,55.1,
7.6.2026,23:34:27.305,10041,6272,61.5,91.5,91.5,89.1,89.9,91.5,90.5,100.0,4443,21925,11796,65.0,6.6,1.350,1.344,1.344,1.337,3618.5,3593.5,2874.8,2874.8,99.8,3335.2,2890.9,2732.7,2725.2,2921.0,91.2,82.6,78.0,77.8,82.4,36.2,36.0,28.8,28.8,0.0,95.5,94.9,94.2,94.0,4.5,5.1,5.8,6.0,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.3,51.8,61.3,60.9,59.3,58.7,58.0,1.337,1.088,1.369,16.727,9.113,16.653,15.769,6.072,2.545,2.429,2.448,22.363,9.910,32.273,1197.8,1197.8,25.6,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.264,0.936,1.080,5.064,0.344,1.840,1582,885,1139,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.016,0.001,67243,71114,0.0,0.0,0.0,0.024,0.000,64975,1014,61,61.0,61.0,61.0,61.0,61.0,1.144,3199,117.141,133.980,86.051,1450.0,1750.0,63.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,58.9,61.3,41.1,30.9,30.1,30.1,58.9,60.1,41.3,30.8,30.0,30.0,16.98,24.37,16.29,16.26,33.25,33.25,0.10,1.76,16.87,0.11,0.74,1807,22,0.0,0.0,0,35.790,46.9,46.8,55.1,
7.6.2026,23:34:29.297,10041,6272,61.5,91.5,89.1,93.0,86.8,93.0,90.1,1.0,4443,21923,11798,65.0,6.6,1.331,1.331,1.319,1.337,2894.8,2894.8,2874.8,2874.8,99.8,3306.8,2892.2,2663.3,2707.7,2892.5,87.0,82.6,76.0,77.3,80.7,29.0,29.0,28.8,28.8,0.0,94.9,94.2,92.7,93.4,5.1,5.8,7.3,6.6,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.2,51.8,61.1,60.7,59.1,58.6,57.9,1.337,1.088,1.369,16.614,9.108,16.629,15.701,5.931,2.556,2.409,2.471,22.217,9.905,32.122,1197.8,1197.8,25.6,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.088,0.344,1.840,1584,891,1133,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.3,0.3,0.000,0.002,67243,71114,0.0,0.0,0.0,0.032,0.000,64975,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3197,17.227,19.811,90.113,1450.0,1750.0,63.5,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,58.9,61.9,41.0,30.9,30.0,30.0,58.9,60.1,41.3,30.8,30.0,30.0,16.98,24.43,16.14,16.13,33.28,33.28,0.10,2.33,16.86,0.12,0.74,1807,22,0.2,0.5,0,35.782,46.7,46.8,55.0,
7.6.2026,23:34:31.304,10042,6271,61.5,93.8,89.1,86.0,89.9,93.8,89.7,85.0,4443,21923,11798,65.0,6.6,1.337,1.350,1.350,1.363,3618.5,2894.8,2894.8,2894.8,99.8,3150.6,2962.2,2731.3,2687.4,2882.9,86.9,84.6,78.0,76.8,81.6,36.2,29.0,29.0,29.0,0.0,94.9,95.0,93.4,93.4,5.1,5.0,6.6,6.6,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.1,51.8,60.9,61.0,59.2,58.5,57.9,1.337,1.088,1.369,16.593,9.108,16.587,15.718,5.797,2.587,2.435,2.419,22.185,9.905,32.090,1197.8,1197.8,25.5,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.064,0.344,1.840,1588,892,1129,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.1,0.2,0.032,0.092,67244,71114,0.0,0.0,0.0,0.032,0.000,64975,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3203,145.852,167.729,98.070,1450.0,1750.0,63.9,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,60.0,73.8,49.4,46.0,45.7,45.7,59.9,60.1,59.8,59.8,59.8,59.8,16.67,20.15,13.59,13.51,21.69,21.69,2.34,7.21,16.54,0.14,1.33,1807,22,0.2,0.2,0,35.774,46.6,46.7,55.0,
7.6.2026,23:34:33.301,10038,6275,61.5,95.3,89.8,92.2,92.2,95.3,92.4,100.0,4443,21914,11807,64.9,6.6,1.337,1.312,1.325,1.319,3618.5,2894.8,2894.8,2894.8,99.8,3446.1,2870.6,2803.2,2837.4,2989.3,91.2,82.0,80.0,81.1,83.6,36.2,29.0,29.0,29.0,0.0,96.5,95.5,95.2,95.1,3.5,4.5,4.8,4.9,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.3,51.8,61.3,60.7,59.4,58.9,58.0,1.337,1.087,1.369,16.812,9.105,16.705,15.798,6.013,2.486,2.456,2.480,22.472,9.901,32.373,1197.6,1197.6,25.7,No,No,No,39.0,61.9,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.264,0.936,1.080,5.064,0.336,1.840,1588,909,1127,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.000,0.033,67244,71114,0.0,0.0,0.0,0.032,0.000,64975,1014,61,61.0,61.0,61.0,61.0,61.0,1.156,3198,64.312,74.361,95.832,1450.0,1750.0,63.8,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,60.0,75.4,51.7,50.7,50.6,50.6,59.9,60.1,59.8,59.8,59.8,59.8,16.67,19.25,13.31,13.16,19.65,19.65,2.06,9.39,16.53,0.14,1.30,1807,22,0.0,0.0,0,35.767,47.1,46.7,55.0,
7.6.2026,23:34:35.302,10020,6293,61.4,93.8,92.2,89.8,88.3,93.8,91.0,100.0,4443,21895,11826,64.9,6.6,1.350,1.312,1.319,1.344,3618.5,2894.8,2894.8,2894.8,99.8,3335.8,2855.6,2739.0,2706.2,2909.1,89.7,81.5,78.2,77.3,81.7,36.2,29.0,29.0,29.0,0.0,95.2,94.7,93.8,93.4,4.8,5.3,6.2,6.6,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.9,59.2,51.7,61.3,60.9,59.3,58.7,57.9,1.337,1.088,1.363,16.734,9.109,16.681,15.782,6.012,2.506,2.454,2.443,22.374,9.906,32.280,1197.8,1197.8,25.7,No,No,No,39.0,61.9,29.0,22.0,40.0,1.360,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.264,0.936,1.080,5.064,0.344,1.840,1591,897,1135,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.7,0.7,0.000,0.203,67244,71114,0.0,0.0,0.0,0.024,0.000,64975,1014,61,61.0,61.0,61.0,61.0,61.0,1.144,3204,53.977,61.736,91.953,1450.0,1750.0,62.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4074,544,8.0,0,59.9,78.5,50.0,47.3,47.0,47.0,59.9,60.1,59.8,59.8,59.8,59.8,16.69,20.00,12.87,11.75,21.29,21.29,2.02,8.75,16.55,0.14,1.22,1807,22,0.2,1.7,0,35.762,46.9,46.8,55.0,
7.6.2026,23:34:37.300,10033,6280,61.5,93.8,94.6,91.5,89.1,94.6,92.2,100.0,4443,21905,11816,64.9,6.6,1.337,1.337,1.356,1.344,3618.5,3593.5,3593.5,2874.8,99.8,3406.9,3018.8,2840.1,2755.4,3005.3,90.2,86.3,81.2,78.8,84.1,36.2,36.0,36.0,28.8,0.0,96.9,96.5,96.0,95.3,3.1,3.5,4.0,4.7,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,61.8,59.3,51.8,61.4,60.9,59.5,58.6,58.1,1.337,1.088,1.369,16.768,9.109,16.742,15.827,5.983,2.613,2.515,2.438,22.417,9.906,32.323,1197.8,1197.8,25.8,No,No,No,39.0,61.8,29.0,22.0,40.0,1.360,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.264,0.936,1.072,5.064,0.336,1.840,1584,882,1141,No,36,87.0,No,No,18366,12909,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.002,0.008,67244,71114,0.0,0.0,0.0,0.032,0.000,64975,1014,61,61.0,61.0,61.0,61.0,61.0,1.144,3158,76.945,88.006,90.832,1450.0,1750.0,61.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4074,544,8.0,0,59.0,80.9,38.5,31.1,30.4,30.4,57.8,60.2,30.0,30.0,30.0,30.0,16.95,26.64,11.66,10.38,32.87,32.87,2.03,10.71,16.76,0.19,2.10,1812,22,2852.7,13.8,0,35.758,47.0,46.8,55.0,
